Audit Analyst,1087,69,38500,-28.03,11,0.007,3
SAP PI Developer,1087,64,80000,45.45,11,0.007,1
Market Data Manager,1087,77,60000,-22.58,11,0.007,0
Network Technical Architect,1087,75,61250,-5.76,11,0.007,7
Data Centre Technician,1087,72,25000,8.69,11,0.007,5
QA Consultant,1087,87,40000,-15.78,11,0.007,2
Voice Project Manager,1087,90,47500,15.15,11,0.007,1
Data Warehouse Project Manager,1087,88,57500,-28.12,11,0.007,0
Senior Visual Designer,1087,66,60000,9.09,11,0.007,2
Cloud Software Developer,1087,94,52500,-8.69,11,0.007,3
Testing Specialist,1087,0,75000,0,11,0.007,1
SAP Technical Consultant,1087,92,62500,0,11,0.007,3
Internal Account Manager,1087,89,26000,2.97,11,0.007,0
Junior IT Support Analyst,1087,66,21750,-1.13,11,0.007,2
Production Manager,1087,55,35000,-36.36,11,0.007,15
SCCM Consultant,1087,64,80000,45.45,11,0.007,2
Network Operations Analyst,1087,93,45000,-4.25,11,0.007,2
Revenue Assurance Analyst,1087,0,0,0,11,0.007,0
Service Assurance Manager,1087,94,57500,-20.68,11,0.007,0
ERP Implementation Manager,1087,85,62500,25.00,11,0.007,1
ERP Implementation Project Manager,1087,88,62500,19.04,11,0.007,1
Data Protection Officer,1087,-3,40000,-28.88,11,0.007,9
ICT Support Analyst,1087,79,21000,-14.28,11,0.007,2
ICT Consultant,1087,87,50000,-16.66,11,0.007,1
Cordova Developer,1087,93,60000,50.00,11,0.007,1
Cyberthreat Manager,1087,86,70000,-17.64,11,0.007,0
New Business Sales Manager,1087,79,30000,-45.45,11,0.007,1
Senior Presales Engineer,1087,94,73750,5.35,11,0.007,0
Senior E-Commerce Business Analyst,1087,67,55000,-15.38,11,0.007,3
Administration Assistant,1087,94,21000,-77.41,11,0.007,3
IT Infrastructure Team Leader,1087,68,44000,0.57,11,0.007,1
Infrastructure Business Analyst,1087,56,47500,11.76,11,0.007,0
Senior Portfolio Manager,1087,90,65000,-18.75,11,0.007,0
Production DBA,1087,68,52500,10.52,11,0.007,6
SQL Trainer,1087,89,50000,51.51,11,0.007,1
HR Advisor,1087,95,33750,29.80,11,0.007,3
Objective-C Engineer,1087,81,100000,33.33,11,0.007,1
Junior Business Consultant,1087,94,35000,6.06,11,0.007,0
Junior Desktop Engineer,1087,88,22500,-4.25,11,0.007,0
Senior Process Analyst,1087,92,69250,38.50,11,0.007,0
Junior Help Desk Support,1087,88,21000,-8.69,11,0.007,4
Network Field Engineer,1087,44,33500,-7.58,11,0.007,16
Office 365 Developer,1087,82,45000,-28.00,11,0.007,6
Optical Engineer,1087,90,35000,18.64,11,0.007,10
Digital Transformation Director,1087,89,100000,-13.04,11,0.007,0
Marketing Administrator,1087,91,42000,90.90,11,0.007,0
Graduate Project Manager,1087,93,22500,-10.00,11,0.007,3
Graduate Mobile Developer,1087,90,32500,27.45,11,0.007,1
Graduate IT Support Engineer,1087,93,22000,4.76,11,0.007,0
Graduate Development Engineer,1087,92,26750,7.00,11,0.007,3
CAD Modeller,1087,0,25383,0,11,0.007,0
SAP HANA Architect,1087,87,82500,10.00,11,0.007,3
Oracle Supply Chain Consultant,1087,80,62500,-16.66,11,0.007,0
Audit Consultant,1087,78,52250,4.50,11,0.007,1
Digital Content Editor,1087,88,32500,-23.52,11,0.007,0
Healthcare Trainer,1087,0,22500,0,11,0.007,0
PCB Engineer,1087,85,37500,-28.57,11,0.007,15
Google Analytics Manager,1087,73,37500,7.14,11,0.007,0
Exploratory Tester,1087,95,67500,-15.62,11,0.007,1
PCI DSS Consultant,1087,74,77500,29.16,11,0.007,2
Digital Marketing Director,1087,93,100000,2.56,11,0.007,0
SAP Support Manager,1087,80,65000,-10.34,11,0.007,0
BPM Developer,1087,82,68750,61.76,11,0.007,2
T24 Consultant,1087,95,50000,0,11,0.007,0
Digital Transformation Project Manager,1087,73,70000,7.69,11,0.007,1
Junior Backend Developer,1087,80,32500,28.71,11,0.007,5
Munin,1087,76,40000,-40.74,11,0.007,2
HP SiteScope,1087,82,53250,-14.80,11,0.007,0
StatsD,1087,83,70000,16.66,11,0.007,4
EdgeSight,1087,52,48500,-11.81,11,0.007,3
PingFederate,1087,87,37500,-48.27,11,0.007,1
WebSphere Service Registry and Repository,1087,93,75000,0,11,0.007,0
Istio,1087,95,67500,17.39,11,0.007,16
Korean Language,1087,95,62500,92.30,11,0.007,1
Stackdriver,1087,0,60000,0,11,0.007,5
Lectora,1088,91,33750,-3.57,10,0.007,2
InterSystems,1088,92,75000,15.38,10,0.007,4
ZyXEL,1088,63,40000,-4.76,10,0.007,1
Cerillion,1088,0,44000,0,10,0.007,1
Yardi,1088,84,66250,76.66,10,0.007,1
RedPrairie,1088,55,85000,47.82,10,0.007,8
EXASOL,1088,76,60000,2.12,10,0.007,0
Dell KACE,1088,79,42500,1.79,10,0.007,4
SmartCo,1088,0,75000,0,10,0.007,0
Veracode,1088,84,72500,31.81,10,0.007,0
Avid,1088,84,35000,7.69,10,0.007,3
ESET,1088,88,31000,12.72,10,0.007,2
IMS/DB,1088,77,50000,0,10,0.007,0
Numerical Analysis,1088,69,31750,-25.29,10,0.007,5
Greeks,1088,62,50000,-44.44,10,0.007,4
Fuzz Testing,1088,89,51250,-10.86,10,0.007,5
Computational Intelligence,1088,0,47980,0,10,0.007,2
Webhook,1088,91,55000,7.31,10,0.007,6
Statistical Inference,1088,85,55000,-31.25,10,0.007,0
Document Composition,1088,67,35000,-17.64,10,0.007,6
Mobile Engagement,1088,89,51250,-16.32,10,0.007,0
MVS,1088,82,100000,166.66,10,0.007,4
pSOS,1088,94,38750,-15.76,10,0.007,0
RPG/400,1088,85,42500,-12.82,10,0.007,0
ClojureScript,1088,65,55000,-8.33,10,0.007,2
Diameter Protocol,1088,50,52500,-4.54,10,0.007,5
IPFS,1088,88,117500,46.87,10,0.007,0
OPNsense,1088,0,67500,0,10,0.007,0
CWNA,1088,77,40000,-27.27,10,0.007,2
CFCE,1088,90,105000,-4.54,10,0.007,1
Six Sigma Yellow Belt,1088,86,60500,14.47,10,0.007,1
Def Stans,1088,74,50000,8.69,10,0.007,20
CORBA,1088,72,70000,-6.66,10,0.007,0
ADSI,1088,86,39500,8.96,10,0.007,1
SPNEGO,1088,93,55000,0,10,0.007,1
Ultra Messaging,1088,61,100000,17.64,10,0.007,3
UIKit,1088,28,50000,-9.09,10,0.007,10
amCharts,1088,94,50000,-41.17,10,0.007,1
PHP-FPM,1088,79,37500,-44.44,10,0.007,6
Apache Tez,1088,90,0,0,10,0.007,1
SAP Core Interface,1088,67,70000,24.44,10,0.007,0
PyTables,1088,94,80000,18.51,10,0.007,1
Taurus,1088,0,62500,0,10,0.007,0
WebLogic Portal,1088,76,85000,83.78,10,0.007,2
Oracle UPK,1088,79,0,0,10,0.007,0
Totara,1088,89,36500,30.35,10,0.007,5
RequisitePro,1088,90,60000,26.31,10,0.007,0
MorphX,1088,60,57500,21.05,10,0.007,8
YouTrack,1088,66,40000,-25.92,10,0.007,3
VectorCAST,1088,86,45000,28.57,10,0.007,2
Polyspace,1088,94,45000,-25.00,10,0.007,0
ENOVIA,1088,89,58750,43.29,10,0.007,3
osCommerce,1088,87,36000,20.00,10,0.007,3
Sage 50,1088,89,40000,81.81,10,0.007,6
IntelliMatch,1088,90,71250,-10.93,10,0.007,0
Tivoli Directory Server,1088,92,45500,0,10,0.007,0
Data Warehouse Consultant,1088,63,45000,-10.00,10,0.007,8
Navision Developer,1088,84,60000,50.00,10,0.007,0
ColdFusion Developer,1088,90,70000,100.00,10,0.007,4
Access Developer,1088,68,43000,-4.44,10,0.007,8
Exchange Administrator,1088,67,41250,37.50,10,0.007,0
Build Manager,1088,78,61250,-23.43,10,0.007,9
AS400 Support,1088,84,40000,-5.88,10,0.007,0
Senior Cisco Support,1088,94,60000,11.11,10,0.007,1
.NET Trainer,1088,93,35000,0,10,0.007,0
Senior Network Administrator,1088,71,47500,35.71,10,0.007,0
Business Process Consultant,1088,76,37500,-34.78,10,0.007,0
Senior ABAP Developer,1088,93,60000,4.34,10,0.007,0
Senior SAP Developer,1088,87,57500,4.54,10,0.007,2
Senior Telecoms Engineer,1088,80,55000,-12.00,10,0.007,7
Senior Linux Specialist,1088,0,74000,0,10,0.007,0
Senior Excel Developer,1088,0,47750,0,10,0.007,1
Senior Microsoft Consultant,1088,60,65000,-13.33,10,0.007,3
SAP BW Architect,1088,86,73750,-13.23,10,0.007,0
Provisioning Engineer,1088,82,32500,-18.75,10,0.007,1
Electrical Engineer,1088,86,33750,3.84,10,0.007,105
Internal Auditor,1088,86,33500,-44.16,10,0.007,3
Senior Reporting Analyst,1088,79,49500,-10.00,10,0.007,0
Senior SAP SD Consultant,1088,86,65000,8.33,10,0.007,0
Senior Web Analyst,1088,67,42500,-19.04,10,0.007,8
SAP Security Manager,1088,87,55000,-8.33,10,0.007,1
Informatica Engineer,1088,91,62138,24.27,10,0.007,0
Digital Producer,1088,77,40000,6.66,10,0.007,0
Incident Engineer,1088,89,27500,-1.78,10,0.007,2
Information Assurance Consultant,1088,68,52500,-8.69,10,0.007,3
Process Improvement Analyst,1088,75,41250,-8.33,10,0.007,0
DB2 Developer,1088,70,37000,-26.00,10,0.007,2
Technical Assistant,1088,92,19000,2.01,10,0.007,6
EPoS Field Service Engineer,1088,88,20530,-6.68,10,0.007,1
IT Resourcer,1088,76,21500,-3.37,10,0.007,1
Project Support Administrator,1088,85,27500,10.00,10,0.007,1
Middleware Specialist,1088,43,48500,-14.91,10,0.007,2
Information Governance Analyst,1088,89,35000,-24.32,10,0.007,0
Customer Insight Analyst,1088,70,32500,-23.52,10,0.007,2
SAP Logistics Analyst,1088,81,50500,12.22,10,0.007,0
Physical Design Engineer,1088,0,56250,0,10,0.007,7
EPoS Business Analyst,1088,0,47500,0,10,0.007,1
Senior Change Manager,1088,76,65000,0,10,0.007,2
Telephony Analyst,1088,82,37500,97.36,10,0.007,0
SharePoint Solutions Architect,1088,91,70000,2.94,10,0.007,1
Business Analysis Manager,1088,49,71250,-13.63,10,0.007,0
Business Improvement Analyst,1088,88,32000,-1.53,10,0.007,0
Network Implementation Consultant,1088,94,47500,-26.92,10,0.007,1
Technical Implementation Manager,1088,83,60000,-40.00,10,0.007,0
Citrix Server Engineer,1088,85,37500,47.05,10,0.007,2
Applications Support Technician,1088,68,35000,27.27,10,0.007,8
Information Security Project Manager,1088,93,65000,-7.14,10,0.007,1
Email Marketing Executive,1088,87,25500,0.99,10,0.007,4
Release Coordinator,1088,68,56000,44.51,10,0.007,2
Email Specialist,1088,90,70000,143.47,10,0.007,0
Enterprise Account Manager,1088,93,150000,42.85,10,0.007,1
Data Migration Project Manager,1088,77,60000,17.07,10,0.007,3
ICT Service Desk Analyst,1088,91,21000,-17.64,10,0.007,2
Junior UI/UX Designer,1088,80,30000,33.33,10,0.007,1
FMCG Analyst,1088,93,38750,-26.19,10,0.007,2
Senior SAP HR/Payroll Consultant,1088,0,0,0,10,0.007,0
Credit Risk Manager,1088,78,97500,30.00,10,0.007,4
Senior Sitecore Developer,1088,77,65000,18.18,10,0.007,0
Mobile UI/UX Designer,1088,58,55000,10.00,10,0.007,2
Cyberthreat Analyst,1088,81,55000,-4.34,10,0.007,2
Elasticsearch Developer,1088,59,60000,-33.33,10,0.007,4
Presales Technical Architect,1088,92,75000,53.84,10,0.007,1
Presales Network Engineer,1088,92,85000,54.54,10,0.007,0
Junior Product Owner,1088,80,35000,12.00,10,0.007,2
Mobile Web Applications Developer,1088,81,47500,72.72,10,0.007,5
Senior User Experience Researcher,1088,86,60000,-7.69,10,0.007,3
DV Cleared Network Engineer,1088,93,50000,48.14,10,0.007,9
ITIL Problem Manager,1088,79,46250,-7.50,10,0.007,0
ITIL Incident Manager,1088,76,77500,40.90,10,0.007,1
2nd Line Support Consultant,1088,80,25875,-4.16,10,0.007,4
Bid Writer,1088,89,40000,-15.78,10,0.007,0
Mortgage Project Manager,1088,82,57500,0,10,0.007,3
Junior Android Developer,1088,78,27000,-1.81,10,0.007,2
Cognos Planning Consultant,1088,0,67500,0,10,0.007,0
Windows Infrastructure Specialist,1088,87,60000,50.00,10,0.007,6
Environment And Release Manager,1088,38,50500,-22.30,10,0.007,1
Portfolio Delivery Manager,1088,89,82500,3.12,10,0.007,1
Customer Service Executive,1088,87,20000,-20.00,10,0.007,1
Process Mapping Analyst,1088,89,32500,-35.00,10,0.007,0
Ubuntu Engineer,1088,88,27500,-31.25,10,0.007,0
Telecoms Account Manager,1088,93,50000,33.33,10,0.007,3
Telecoms Product Manager,1088,88,55000,-2.22,10,0.007,1
FMCG Business Analyst,1088,94,38750,-35.41,10,0.007,2
Continuous Delivery Engineer,1088,93,65000,18.18,10,0.007,0
Service Desk Assistant,1088,92,25500,34.21,10,0.007,0
Junior Technical Support Engineer,1088,70,22500,4.65,10,0.007,0
Junior Scrum Master,1088,82,42500,21.42,10,0.007,0
XenServer Engineer,1088,94,55000,26.43,10,0.007,0
Senior Technologist,1088,88,55000,-40.54,10,0.007,9
Forensic Consultant,1088,82,52500,-2.77,10,0.007,5
E-Discovery Project Manager,1088,87,58750,17.50,10,0.007,2
Email Executive,1088,84,25500,2.00,10,0.007,4
Graduate .NET Web Developer,1088,88,31250,25.00,10,0.007,3
Graduate Applications Support,1088,63,30000,-3.22,10,0.007,3
Trainee Support Engineer,1088,92,20750,9.21,10,0.007,2
Supply Chain Architect,1088,77,77500,10.71,10,0.007,2
CMS Business Analyst,1088,91,45000,-33.33,10,0.007,2
Collaboration Engineer,1088,71,50000,17.64,10,0.007,0
Mac Administrator,1088,91,32500,-4.41,10,0.007,1
IT Communications Manager,1088,81,82500,94.11,10,0.007,0
Senior iOS Android Developer,1088,86,57500,-14.81,10,0.007,4
Junior Salesforce Developer,1088,81,42500,-8.10,10,0.007,3
Mobile Architect,1088,58,91250,17.74,10,0.007,1
QA Software Engineer,1088,91,37500,-14.28,10,0.007,0
Telephony Support,1088,72,32500,-7.14,10,0.007,1
Google Analytics Web Analyst,1088,67,42500,21.42,10,0.007,0
Data Coordinator,1088,78,28250,2.72,10,0.007,4
Java Developer - Algorithmic Trading,1088,67,82500,-8.33,10,0.007,1
Paid Search Manager,1088,82,42500,17.24,10,0.007,4
Active Directory Technician,1088,54,23500,2.17,10,0.007,2
Ethereum Engineer,1088,91,92500,8.82,10,0.007,0
Cyber Defence Consultant,1088,92,50000,2.56,10,0.007,1
Identity Management Analyst,1088,87,55000,4.76,10,0.007,0
Enterprise Architecture Director,1088,0,95000,0,10,0.007,0
Lecturer,1088,82,29157,-46.98,10,0.007,3
Cisco IPCC,1088,76,42500,-29.16,10,0.007,0
RSA enVision,1088,62,76250,1.66,10,0.007,1
SQL Sentry,1088,94,48000,-4.00,10,0.007,1
Clonezilla,1088,91,30000,7.14,10,0.007,0
Sumo Logic,1088,70,71000,-5.33,10,0.007,2
Linode,1088,93,62500,78.57,10,0.007,1
CloudSense,1088,91,55000,0,10,0.007,1
Tricentis Tosca,1088,88,65000,75.08,10,0.007,20
Stateflow,1089,86,40000,6.66,9,0.006,10
CorelDRAW,1089,93,40000,0,9,0.006,0
Final Cut Pro,1089,87,35000,4.47,9,0.006,2
OrCAD,1089,73,51250,13.88,9,0.006,12
Actuate,1089,87,43750,16.66,9,0.006,5
Baan,1089,90,45750,-8.50,9,0.006,18
Redback,1089,82,75000,92.30,9,0.006,0
Advent,1089,89,75000,7.14,9,0.006,1
AVG,1089,71,32000,6.66,9,0.006,0
Varonis,1089,57,47500,-40.62,9,0.006,1
ScanSafe,1089,90,52500,50.00,9,0.006,0
Jedox,1089,93,77500,229.78,9,0.006,0
Currenex,1089,90,52500,-34.37,9,0.006,0
Supermicro,1089,0,47500,0,9,0.006,1
Qubit,1089,75,40000,14.28,9,0.006,3
Thales,1089,84,55000,34.96,9,0.006,0
Moogsoft,1089,92,65000,44.44,9,0.006,0
Cognos Impromptu,1089,65,25000,8.69,9,0.006,5
Aerospike,1089,88,65000,18.18,9,0.006,1
OpenTSDB,1089,80,77500,-11.42,9,0.006,0
Service Continuity Management,1089,67,51000,-7.27,9,0.006,3
Social Media Monitoring,1089,83,21000,-47.50,9,0.006,0
Integrated Marketing,1089,38,42500,0,9,0.006,9
Social Media Management,1089,15,27500,-5.17,9,0.006,3
Cognitive Psychology,1089,70,67500,35.00,9,0.006,6
Social Media Analytics,1089,87,47500,-13.63,9,0.006,1
Market Surveillance,1089,77,90000,28.57,9,0.006,3
Kaizen,1089,69,77500,47.61,9,0.006,8
Market Data Development,1089,0,95000,0,9,0.006,2
DAMA,1089,84,75000,30.43,9,0.006,1
HLSL,1089,59,46000,-5.64,9,0.006,1
Dart,1089,91,60000,45.45,9,0.006,2
DVB,1089,53,60000,33.33,9,0.006,6
iBeacon,1089,83,47500,-26.92,9,0.006,2
Intelligent Network,1089,91,50000,14.28,9,0.006,0
Siebel Certification,1089,78,70000,33.33,9,0.006,0
GSLC,1089,0,65000,0,9,0.006,0
BC Cleared,1089,81,53750,2.38,9,0.006,9
Basel II,1089,92,80000,48.83,9,0.006,0
ISO/IEC 12207,1089,93,45000,0,9,0.006,1
HMG Infosec,1089,0,65000,0,9,0.006,1
BS25999,1089,91,46407,-54.72,9,0.006,2
FISMA,1089,87,55000,0,9,0.006,2
SSAE 16,1089,62,65000,-5.45,9,0.006,1
SAP Business Workflow,1089,86,66250,10.41,9,0.006,1
CAML,1089,91,50000,37.93,9,0.006,2
Smarty,1089,86,22000,-26.66,9,0.006,4
StructureMap,1089,69,60000,9.09,9,0.006,2
KeystoneJS,1089,0,62500,0,9,0.006,1
Pug,1089,63,61250,-12.50,9,0.006,2
GroupWise,1089,0,55000,0,9,0.006,2
SAP Portal,1089,85,45650,-13.04,9,0.006,0
PowerBuilder,1089,70,37000,-26.00,9,0.006,4
Log4Net,1089,65,50000,21.21,9,0.006,2
dotTrace,1089,92,35000,-46.15,9,0.006,0
Rational Team Concert,1089,83,45000,13.56,9,0.006,15
Endur,1089,50,52500,-25.00,9,0.006,6
Sentinel,1089,86,70000,7.69,9,0.006,1
ResourceLink,1089,64,57500,15.00,9,0.006,5
SAP LE,1089,65,0,0,9,0.006,0
Demantra,1089,91,62500,-26.47,9,0.006,0
CiviCRM,1089,83,27741,-30.64,9,0.006,3
Sage 500,1089,56,47500,35.71,9,0.006,3
Help Desk Trainee,1089,0,21500,0,9,0.006,14
SAP Trainer,1089,77,47500,-5.00,9,0.006,7
Calypso Developer,1089,89,47500,-5.00,9,0.006,2
J2EE Architect,1089,52,105000,23.52,9,0.006,3
Senior Web Designer,1089,59,50000,11.11,9,0.006,3
Oracle Financials DBA,1089,86,85000,13.33,9,0.006,0
Business Development Consultant,1089,75,27500,-50.00,9,0.006,1
Senior Applications Designer,1089,84,55000,15.78,9,0.006,1
SAP Security Consultant,1089,73,75000,63.04,9,0.006,3
Senior Cisco Analyst,1089,86,60000,64.38,9,0.006,0
Junior Account Manager,1089,69,30000,11.11,9,0.006,3
Oracle Payroll Functional Consultant,1089,0,61250,0,9,0.006,1
GIS Consultant,1089,83,38000,35.71,9,0.006,6
Mechanical Design Engineer,1089,73,55000,22.22,9,0.006,84
Senior QA Manager,1089,89,72500,-22.04,9,0.006,3
Messaging Support Analyst,1089,93,42500,-5.55,9,0.006,1
Solaris Administrator,1089,84,66500,26.66,9,0.006,0
Disaster Recovery Manager,1089,85,50000,-16.66,9,0.006,0
Hardware Support Engineer,1089,87,30500,22.00,9,0.006,4
Embedded Software Developer,1089,61,55000,17.02,9,0.006,35
Senior Cognos Developer,1089,90,60000,9.09,9,0.006,1
Games Designer,1089,81,56250,25.00,9,0.006,3
Remedy Consultant,1089,91,55000,0,9,0.006,0
Remedy Architect,1089,0,70000,0,9,0.006,0
Chief Information Security Officer,1089,79,120000,20.00,9,0.006,1
E-Commerce Specialist,1089,91,42500,-69.09,9,0.006,0
Chief Security Officer,1089,79,120000,20.00,9,0.006,1
Senior Database Engineer,1089,70,60000,-7.69,9,0.006,3
GIS Manager,1089,81,42500,41.66,9,0.006,0
IT Strategy Manager,1089,91,70000,0,9,0.006,0
Senior PL/SQL Developer,1089,72,42500,-32.00,9,0.006,0
Business Integration Analyst,1089,85,60000,33.33,9,0.006,5
Senior Integration Engineer,1089,79,55000,4.76,9,0.006,1
Integration Tester,1089,76,42500,-5.55,9,0.006,4
Capacity Analyst,1089,92,45000,-5.26,9,0.006,0
Functional Tester,1089,77,52500,40.00,9,0.006,2
Procurement Project Manager,1089,0,61000,0,9,0.006,0
SAP SD Functional Consultant,1089,87,62500,25.00,9,0.006,0
Business Systems Administrator,1089,78,32500,-13.33,9,0.006,7
MiFID Business Analyst,1089,71,62500,-10.71,9,0.006,0
Support Supervisor,1089,80,40000,41.59,9,0.006,2
Oracle Programme Manager,1089,73,63500,0,9,0.006,0
RAN Engineer,1089,82,57500,4.54,9,0.006,2
Java Analyst Developer,1089,62,60000,18.81,9,0.006,1
Senior Statistician,1089,91,51000,-32.00,9,0.006,0
Research Consultant,1089,92,45000,0,9,0.006,2
Video Conferencing Engineer,1089,85,35000,25.00,9,0.006,1
Information Assurance Analyst,1089,76,42500,-5.55,9,0.006,2
ITIL Change Manager,1089,70,44400,-11.20,9,0.006,0
Portfolio Planning Manager,1089,89,57500,27.77,9,0.006,2
Infrastructure Support Consultant,1089,91,40000,14.28,9,0.006,1
Citrix Architect,1089,80,70000,21.73,9,0.006,2
Analogue Design Engineer,1089,78,34000,-45.60,9,0.006,15
Systems Integration Architect,1089,79,75000,5.26,9,0.006,2
SPSS Analyst,1089,88,37500,-12.79,9,0.006,0
PeopleSoft Functional Consultant,1089,89,75000,15.38,9,0.006,0
Senior Technical Tester,1089,92,73000,35.18,9,0.006,3
DBA Manager,1089,71,80000,32.78,9,0.006,1
Senior Development Analyst,1089,69,70000,91.78,9,0.006,0
Chief Solutions Architect,1089,92,120000,20.00,9,0.006,1
Fixed Income Business Analyst,1089,63,85000,17.24,9,0.006,1
Market Data Support Engineer,1089,91,65000,52.94,9,0.006,0
Project Governance Manager,1089,83,42000,-23.63,9,0.006,1
Java Applications Architect,1089,73,80000,0,9,0.006,4
Senior IT Infrastructure Project Manager,1089,86,66250,6.00,9,0.006,0
Senior Firewall Engineer,1089,64,55000,-24.13,9,0.006,0
CRM Programme Manager,1089,75,63500,-27.42,9,0.006,0
Java Technologist,1089,93,65000,-7.14,9,0.006,6
Java/J2EE Architect,1089,62,105000,23.52,9,0.006,0
Senior Voice Network Engineer,1089,91,52500,-12.50,9,0.006,0
Head of Network Operations,1089,91,75000,-3.22,9,0.006,2
Mobile Test Analyst,1089,69,51250,28.12,9,0.006,3
BSS Architect,1089,90,0,0,9,0.006,2
Performance Consultant,1089,74,52500,-16.00,9,0.006,1
SAP HANA Consultant,1089,76,70000,24.44,9,0.006,0
SAP P2P Consultant,1089,83,70000,0,9,0.006,0
Charles River Support Analyst,1089,90,65000,0,9,0.006,0
Hyperion Planning Consultant,1089,88,50000,-20.00,9,0.006,1
Principal Enterprise Architect,1089,80,100000,17.64,9,0.006,0
Unified Communications Consultant,1089,35,57500,15.00,9,0.006,2
Open Source Developer,1089,68,60000,20.00,9,0.006,7
Network Security Administrator,1089,87,30000,-42.85,9,0.006,0
Senior SAP FI/CO Consultant,1089,69,70000,-3.44,9,0.006,0
SAP SCM Business Analyst,1089,89,0,0,9,0.006,0
Senior SAP PP Consultant,1089,0,0,0,9,0.006,0
Senior SAP FI Consultant,1089,69,70000,-3.44,9,0.006,0
Senior SAP QM Consultant,1089,0,0,0,9,0.006,0
Senior SAP CO Consultant,1089,69,70000,-3.44,9,0.006,0
Web UI/UX Designer,1089,70,29000,-27.50,9,0.006,2
Senior Sales Manager,1089,89,95000,5.55,9,0.006,1
Data Migration Tester,1089,89,42500,0,9,0.006,1
Java Web Applications Developer,1089,75,62500,48.80,9,0.006,1
Business Security Consultant,1089,93,55000,-22.53,9,0.006,0
Incident and Problem Analyst,1089,69,30000,-42.85,9,0.006,0
Telesales Team Leader,1089,0,32500,0,9,0.006,0
4G Engineer,1089,0,47500,0,9,0.006,0
Content Strategist,1089,89,32500,-44.91,9,0.006,2
Windows Infrastructure Architect,1089,79,80000,14.28,9,0.006,1
PMO Director,1089,87,130000,36.84,9,0.006,0
Transition Analyst,1089,66,35000,-6.66,9,0.006,1
Head of Business Change,1089,70,85000,30.76,9,0.006,0
Wireless Support Engineer,1089,90,30000,-36.84,9,0.006,0
SQL Server Production DBA,1089,82,60000,26.31,9,0.006,3
SIEM Project Manager,1089,0,75000,0,9,0.006,0
Sourcefire Engineer,1089,0,60000,0,9,0.006,0
Business Process Owner,1089,90,60000,-7.69,9,0.006,0
Workstream Lead,1089,81,46250,-42.18,9,0.006,2
Process Mapping Business Analyst,1089,89,32500,-40.90,9,0.006,0
Compliance Business Analyst,1089,86,70000,12.00,9,0.006,0
Software Development Programme Manager,1089,92,80000,0,9,0.006,0
Commodities Business Analyst,1089,84,70000,21.73,9,0.006,0
Service Desk Coordinator,1089,77,24856,-7.94,9,0.006,1
Senior Investment Banking Java Developer,1089,51,102500,36.66,9,0.006,2
Junior Desktop Support Engineer,1089,86,22500,-4.25,9,0.006,0
Junior IT Manager,1089,64,40500,22.72,9,0.006,3
E-Business Support,1089,88,40000,-15.78,9,0.006,0
Test Assurance Manager,1089,91,57500,-32.35,9,0.006,1
SAP Integration Consultant,1089,68,75000,36.36,9,0.006,1
E-Commerce Programme Manager,1089,91,85000,13.33,9,0.006,1
Graduate Design Engineer,1089,90,22500,-25.00,9,0.006,15
Graduate Security Analyst,1089,83,26000,4.00,9,0.006,1
Communications Specialist,1089,82,28500,-18.57,9,0.006,1
Communications Consultant,1089,89,45000,-18.18,9,0.006,1
Senior C Quantitative Developer,1089,89,105000,2.43,9,0.006,1
Senior Salesforce Analyst,1089,64,67500,12.50,9,0.006,4
Desktop Specialist,1089,72,40000,0,9,0.006,2
Mobile Specialist,1089,92,44500,14.83,9,0.006,2
Telephony Architect,1089,86,75649,51.29,9,0.006,1
SaaS Business Analyst,1089,72,55000,-15.38,9,0.006,0
Service Operations Analyst,1089,93,52500,31.25,9,0.006,0
Scientific Software Engineer,1089,75,50000,11.11,9,0.006,2
UML Architect,1089,86,72500,-9.37,9,0.006,0
Head of Payments,1089,89,97500,-11.36,9,0.006,1
Principal SAP FI/CO Consultant,1089,92,70000,0,9,0.006,0
Mathematical Modelling Developer,1089,0,57500,0,9,0.006,0
Data Analytics Specialist,1089,93,70500,17.50,9,0.006,2
Evangelist,1089,78,72500,31.81,9,0.006,3
Cyber Threat Intelligence Analyst,1089,84,55000,-8.33,9,0.006,2
Remote Support Engineer,1089,61,30000,3.44,9,0.006,1
Data Science Leader,1089,70,82500,3.12,9,0.006,0
PowerShell Consultant,1089,88,62500,-10.71,9,0.006,0
DameWare,1089,80,19000,-28.30,9,0.006,1
Malwarebytes,1089,86,42500,13.33,9,0.006,1
linkerd,1089,82,85000,13.33,9,0.006,7
Interactive Media,1089,78,60000,33.33,9,0.006,2
Norwegian Language,1089,0,31000,0,9,0.006,5
IBM Blueworks,1089,55,60000,20.00,9,0.006,1
Zapier,1089,0,43750,0,9,0.006,0
SAP Leonardo,1089,91,75000,-53.12,9,0.006,0
Google Pay,1089,80,48750,33.56,9,0.006,1
Peregrine,1090,88,31250,-26.47,8,0.005,3
jBASE,1090,74,50000,-32.20,8,0.005,0
GL TRADE,1090,82,88750,26.78,8,0.005,1
Orchard,1090,76,32500,-8.45,8,0.005,2
DataFlux,1090,87,55000,29.41,8,0.005,1
Syncsort,1090,86,70000,124.00,8,0.005,1
Acme Packet,1090,85,65000,44.44,8,0.005,2
SOASTA Inc,1090,88,75000,0,8,0.005,0
Apttus,1090,83,55000,-29.03,8,0.005,1
